,0,1
354,Otu00237,0.0
355,Otu00241,0.0
356,Otu00243,0.0
357,Otu00245,0.0
358,Otu00246,0.0
359,Otu00249,0.0
360,Otu00252,0.0
361,Otu00253,0.0
362,Otu00256,0.0
363,Otu00257,0.0
364,Otu00259,0.0
365,Otu00263,0.0
366,Otu00270,0.0
367,Otu00272,0.0
368,Otu00274,0.0
369,Otu00276,0.0
370,Otu00278,0.0
371,Otu00283,0.0
372,Otu00284,0.0
373,Otu00286,0.0
374,Otu00289,0.0
375,Otu00290,0.0
376,Otu00291,0.0
377,Otu00293,0.0
378,Otu00294,0.0
379,Otu00295,0.0
380,Otu00296,0.0
381,Otu00298,0.0
382,Otu00300,0.0
383,Otu00301,0.0
384,Otu00304,0.0
385,Otu00306,0.0
386,Otu00308,0.0
387,Otu00309,0.0
388,Otu00310,0.0
389,Otu00314,0.0
390,Otu00315,0.0
391,Otu00316,0.0
392,Otu00322,0.0
393,Otu00324,0.0
394,Otu00325,0.0
395,Otu00328,0.0
396,Otu00330,0.0
397,Otu00334,0.0
398,Otu00338,0.0
399,Otu00342,0.0
400,Otu00343,0.0
401,Otu00348,0.0
402,Otu00349,0.0
403,Otu00351,0.0
404,Otu00354,0.0
405,Otu00356,0.0
406,Otu00358,0.0
407,Otu00359,0.0
408,Otu00364,0.0
409,Otu00367,0.0
410,Otu00368,0.0
411,Otu00369,0.0
412,Otu00370,0.0
413,Otu00371,0.0
414,Otu00384,0.0
415,Otu00385,0.0
416,Otu00387,0.0
417,Otu00388,0.0
418,Otu00391,0.0
419,Otu00392,0.0
420,Otu00393,0.0
421,Otu00396,0.0
422,Otu00399,0.0
423,Otu00401,0.0
424,Otu00405,0.0
425,Otu00410,0.0
426,Otu00411,0.0
427,Otu00412,0.0
428,Otu00414,0.0
429,Otu00415,0.0
430,Otu00416,0.0
431,Otu00417,0.0
432,Otu00418,0.0
433,Otu00421,0.0
434,Otu00423,0.0
435,Otu00425,0.0
436,Otu00427,0.0
437,Otu00428,0.0
438,Otu00437,0.0
439,Otu00439,0.0
440,Otu00440,0.0
441,Otu00444,0.0
442,Otu00448,0.0
443,Otu00449,0.0
444,Otu00452,0.0
445,Otu00453,0.0
446,Otu00454,0.0
447,Otu00459,0.0
448,Otu00461,0.0
449,Otu00463,0.0
450,Otu00464,0.0
451,Otu00471,0.0
452,Otu00473,0.0
453,Otu00485,0.0
454,Otu00486,0.0
455,Otu00488,0.0
456,Otu00490,0.0
457,Otu00491,0.0
458,Otu00497,0.0
459,Otu00499,0.0
460,Otu00508,0.0
461,Otu00510,0.0
462,Otu00518,0.0
463,Otu00520,0.0
464,Otu00522,0.0
465,Otu00524,0.0
466,Otu00529,0.0
467,Otu00531,0.0
468,Otu00534,0.0
469,Otu00538,0.0
470,Otu00541,0.0
471,Otu00546,0.0
472,Otu00547,0.0
473,Otu00554,0.0
474,Otu00557,0.0
475,Otu00558,0.0
476,Otu00565,0.0
477,Otu00568,0.0
478,Otu00576,0.0
479,Otu00577,0.0
480,Otu00579,0.0
481,Otu00580,0.0
482,Otu00582,0.0
483,Otu00590,0.0
484,Otu00593,0.0
485,Otu00596,0.0
486,Otu00598,0.0
487,Otu00603,0.0
488,Otu00622,0.0
489,Otu00623,0.0
490,Otu00625,0.0
491,Otu00627,0.0
492,Otu00631,0.0
493,Otu00633,0.0
494,Otu00635,0.0
495,Otu00640,0.0
496,Otu00644,0.0
497,Otu00647,0.0
498,Otu00649,0.0
499,Otu00651,0.0
500,Otu00656,0.0
501,Otu00662,0.0
502,Otu00672,0.0
503,Otu00675,0.0
504,Otu00677,0.0
505,Otu00682,0.0
506,Otu00684,0.0
507,Otu00687,0.0
508,Otu00692,0.0
509,Otu00693,0.0
510,Otu00697,0.0
511,Otu00708,0.0
512,Otu00714,0.0
513,Otu00720,0.0
514,Otu00722,0.0
515,Otu00723,0.0
516,Otu00725,0.0
517,Otu00726,0.0
518,Otu00728,0.0
519,Otu00735,0.0
520,Otu00736,0.0
521,Otu00738,0.0
522,Otu00742,0.0
523,Otu00776,0.0
524,Otu00777,0.0
525,Otu00780,0.0
526,Otu00782,0.0
527,Otu00783,0.0
528,Otu00786,0.0
529,Otu00787,0.0
530,Otu00789,0.0
531,Otu00792,0.0
532,Otu00794,0.0
533,Otu00806,0.0
534,Otu00812,0.0
535,Otu00819,0.0
536,Otu00823,0.0
537,Otu00825,0.0
538,Otu00828,0.0
539,Otu00830,0.0
540,Otu00835,0.0
541,Otu00838,0.0
542,Otu00842,0.0
543,Otu00843,0.0
544,Otu00847,0.0
545,Otu00854,0.0
546,Otu00858,0.0
547,Otu00860,0.0
548,Otu00862,0.0
549,Otu00863,0.0
550,Otu00870,0.0
551,Otu00878,0.0
552,Otu00880,0.0
553,Otu00882,0.0
554,Otu00883,0.0
555,Otu00891,0.0
556,Otu00897,0.0
557,Otu00900,0.0
558,Otu00906,0.0
559,Otu00908,0.0
560,Otu00912,0.0
561,Otu00913,0.0
562,Otu00921,0.0
563,Otu00922,0.0
564,Otu00925,0.0
565,Otu00926,0.0
566,Otu00934,0.0
567,Otu00939,0.0
568,Otu00942,0.0
569,Otu00947,0.0
570,Otu00948,0.0
571,Otu00949,0.0
572,Otu00950,0.0
573,Otu00953,0.0
574,Otu00958,0.0
575,Otu00959,0.0
576,Otu00962,0.0
577,Otu00964,0.0
578,Otu00967,0.0
579,Otu00969,0.0
580,Otu00972,0.0
581,Otu00976,0.0
582,Otu00979,0.0
583,Otu00995,0.0
584,Otu00996,0.0
585,Otu01000,0.0
586,Otu01003,0.0
587,Otu01006,0.0
588,Otu01011,0.0
589,Otu01012,0.0
590,Otu01023,0.0
591,Otu01027,0.0
592,Otu01040,0.0
593,Otu01046,0.0
594,Otu01047,0.0
595,Otu01048,0.0
596,Otu01051,0.0
597,Otu01059,0.0
598,Otu01060,0.0
599,Otu01061,0.0
600,Otu01074,0.0
601,Otu01087,0.0
602,Otu01088,0.0
603,Otu01091,0.0
604,Otu01093,0.0
605,Otu01099,0.0
606,Otu01101,0.0
607,Otu01104,0.0
608,Otu01108,0.0
609,Otu01109,0.0
610,Otu01111,0.0
611,Otu01113,0.0
612,Otu01118,0.0
613,Otu01122,0.0
614,Otu01129,0.0
615,Otu01136,0.0
616,Otu01137,0.0
617,Otu01140,0.0
618,Otu01143,0.0
619,Otu01146,0.0
620,Otu01147,0.0
621,Otu01149,0.0
622,Otu01160,0.0
623,Otu01162,0.0
624,Otu01164,0.0
625,Otu01166,0.0
626,Otu01168,0.0
627,Otu01169,0.0
628,Otu01176,0.0
629,Otu01177,0.0
630,Otu01181,0.0
631,Otu01191,0.0
632,Otu01195,0.0
633,Otu01204,0.0
634,Otu01205,0.0
635,Otu01208,0.0
636,Otu01210,0.0
637,Otu01213,0.0
638,Otu01214,0.0
639,Otu01215,0.0
640,Otu01216,0.0
641,Otu01224,0.0
642,Otu01232,0.0
643,Otu01235,0.0
644,Otu01237,0.0
645,Otu01248,0.0
646,Otu01249,0.0
647,Otu01250,0.0
648,Otu01258,0.0
649,Otu01261,0.0
650,Otu01265,0.0
651,Otu01270,0.0
652,Otu01277,0.0
653,Otu01278,0.0
654,Otu01299,0.0
655,Otu01302,0.0
656,Otu01304,0.0
657,Otu01305,0.0
658,Otu01307,0.0
659,Otu01310,0.0
660,Otu01311,0.0
661,Otu01316,0.0
662,Otu01318,0.0
663,Otu01324,0.0
664,Otu01325,0.0
665,Otu01330,0.0
666,Otu01333,0.0
667,Otu01335,0.0
668,Otu01337,0.0
669,Otu01342,0.0
670,Otu01353,0.0
671,Otu01354,0.0
672,Otu01360,0.0
673,Otu01364,0.0
674,Otu01365,0.0
675,Otu01371,0.0
676,Otu01372,0.0
677,Otu01379,0.0
678,Otu01389,0.0
679,Otu01415,0.0
680,Otu01416,0.0
681,Otu01420,0.0
682,Otu01421,0.0
683,Otu01423,0.0
684,Otu01425,0.0
685,Otu01427,0.0
686,Otu01439,0.0
687,Otu01441,0.0
688,Otu01442,0.0
689,Otu01447,0.0
690,Otu01467,0.0
691,Otu01469,0.0
692,Otu01472,0.0
693,Otu01473,0.0
694,Otu01474,0.0
695,Otu01475,0.0
696,Otu01489,0.0
697,Otu01490,0.0
698,Otu01502,0.0
699,Otu01517,0.0
700,Otu01518,0.0
701,Otu01533,0.0
702,Otu01547,0.0
703,Otu01556,0.0
704,Otu01560,0.0
705,Otu01565,0.0
706,Otu01574,0.0
707,Otu01576,0.0
708,Otu01590,0.0
709,Otu01594,0.0
710,Otu01596,0.0
711,Otu01599,0.0
712,Otu01602,0.0
713,Otu01605,0.0
714,Otu01606,0.0
715,Otu01608,0.0
716,Otu01611,0.0
717,Otu01612,0.0
718,Otu01620,0.0
719,Otu01622,0.0
720,Otu01631,0.0
721,Otu01632,0.0
722,Otu01637,0.0
723,Otu01641,0.0
724,Otu01650,0.0
725,Otu01670,0.0
726,Otu01674,0.0
727,Otu01676,0.0
728,Otu01684,0.0
729,Otu01690,0.0
730,Otu01698,0.0
731,Otu01700,0.0
732,Otu01701,0.0
733,Otu01712,0.0
734,Otu01721,0.0
735,Otu01723,0.0
736,Otu01754,0.0
737,Otu01755,0.0
738,Otu01759,0.0
739,Otu01776,0.0
740,Otu01777,0.0
741,Otu01779,0.0
742,Otu01790,0.0
743,Otu01801,0.0
744,Otu01804,0.0
745,Otu01805,0.0
746,Otu01807,0.0
747,Otu01810,0.0
748,Otu01813,0.0
749,Otu01817,0.0
750,Otu01820,0.0
751,Otu01822,0.0
752,Otu01826,0.0
753,Otu01835,0.0
754,Otu01841,0.0
755,Otu01855,0.0
756,Otu01860,0.0
757,Otu01868,0.0
758,Otu01875,0.0
759,Otu01878,0.0
760,Otu01885,0.0
761,Otu01889,0.0
762,Otu01893,0.0
763,Otu01896,0.0
764,Otu01900,0.0
765,Otu01909,0.0
766,Otu01910,0.0
767,Otu01914,0.0
768,Otu01923,0.0
769,Otu01948,0.0
770,Otu01957,0.0
771,Otu01982,0.0
772,Otu01999,0.0
773,Otu02000,0.0
774,Otu02009,0.0
775,Otu02021,0.0
776,Otu02022,0.0
777,Otu02025,0.0
778,Otu02039,0.0
779,Otu02041,0.0
780,Otu02046,0.0
781,Otu02053,0.0
782,Otu02055,0.0
783,Otu02057,0.0
784,Otu02073,0.0
785,Otu02076,0.0
786,Otu02077,0.0
787,Otu02078,0.0
788,Otu02081,0.0
789,Otu02101,0.0
790,Otu02107,0.0
791,Otu02110,0.0
792,Otu02111,0.0
793,Otu02119,0.0
794,Otu02138,0.0
795,Otu02156,0.0
796,Otu02169,0.0
797,Otu02185,0.0
798,Otu02189,0.0
799,Otu02220,0.0
800,Otu02228,0.0
801,Otu02231,0.0
802,Otu02244,0.0
803,Otu02245,0.0
804,Otu02246,0.0
805,Otu02255,0.0
806,Otu02261,0.0
807,Otu02265,0.0
808,Otu02269,0.0
809,Otu02273,0.0
810,Otu02274,0.0
811,Otu02277,0.0
812,Otu02283,0.0
813,Otu02304,0.0
814,Otu02305,0.0
815,Otu02308,0.0
816,Otu02309,0.0
817,Otu02315,0.0
818,Otu02327,0.0
819,Otu02328,0.0
820,Otu02362,0.0
821,Otu02373,0.0
822,Otu02375,0.0
823,Otu02387,0.0
824,Otu02395,0.0
825,Otu02407,0.0
826,Otu02434,0.0
827,Otu02448,0.0
828,Otu02459,0.0
829,Otu02463,0.0
830,Otu02473,0.0
831,Otu02478,0.0
832,Otu02489,0.0
833,Otu02494,0.0
834,Otu02505,0.0
