,0,1
778,Otu03708,0.0
779,Otu03717,0.0
780,Otu03718,0.0
781,Otu03726,0.0
782,Otu03769,0.0
783,Otu03778,0.0
784,Otu03780,0.0
785,Otu03784,0.0
786,Otu03792,0.0
787,Otu03813,0.0
788,Otu03821,0.0
789,Otu03823,0.0
790,Otu03843,0.0
791,Otu03846,0.0
792,Otu03848,0.0
793,Otu03850,0.0
794,Otu03871,0.0
795,Otu03876,0.0
796,Otu03892,0.0
797,Otu03899,0.0
798,Otu03901,0.0
799,Otu03902,0.0
800,Otu03921,0.0
801,Otu03928,0.0
802,Otu03939,0.0
803,Otu03949,0.0
804,Otu03950,0.0
805,Otu03952,0.0
806,Otu03957,0.0
807,Otu03959,0.0
808,Otu03978,0.0
809,Otu03984,0.0
810,Otu03986,0.0
811,Otu03994,0.0
812,Otu03999,0.0
813,Otu04001,0.0
814,Otu04006,0.0
815,Otu04023,0.0
816,Otu04031,0.0
817,Otu04035,0.0
818,Otu04039,0.0
819,Otu04049,0.0
820,Otu04068,0.0
821,Otu04079,0.0
822,Otu04082,0.0
823,Otu04086,0.0
824,Otu04091,0.0
825,Otu04106,0.0
826,Otu04117,0.0
827,Otu04123,0.0
828,Otu04126,0.0
829,Otu04129,0.0
830,Otu04136,0.0
831,Otu04154,0.0
832,Otu04160,0.0
833,Otu04185,0.0
834,Otu04198,0.0
835,Otu04221,0.0
836,Otu04228,0.0
837,Otu04243,0.0
838,Otu04245,0.0
839,Otu04260,0.0
840,Otu04268,0.0
841,Otu04285,0.0
842,Otu04313,0.0
843,Otu04321,0.0
844,Otu04328,0.0
845,Otu04332,0.0
846,Otu04334,0.0
847,Otu04339,0.0
848,Otu04345,0.0
849,Otu04353,0.0
850,Otu04370,0.0
851,Otu04396,0.0
852,Otu04410,0.0
853,Otu04422,0.0
854,Otu04423,0.0
855,Otu04425,0.0
856,Otu04431,0.0
857,Otu04436,0.0
858,Otu04442,0.0
859,Otu04499,0.0
860,Otu04500,0.0
861,Otu04520,0.0
862,Otu04525,0.0
863,Otu04540,0.0
864,Otu04545,0.0
865,Otu04562,0.0
866,Otu04564,0.0
867,Otu04568,0.0
868,Otu04571,0.0
869,Otu04583,0.0
870,Otu04604,0.0
871,Otu04606,0.0
872,Otu04617,0.0
873,Otu04638,0.0
874,Otu04640,0.0
